suri_rule_id,suri_rule_classtype,suri_rule_msg,most_likely_technique,second_most_likely_technique,third_most_likely_technique
2046304,misc-activity,ET FILE_SHARING Observered File Sharing Service in TLS SNI (frocdn .ch),"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2046652,misc-activity,ET FILE_SHARING Commonly Abused File Sharing Domain (put .io) in DNS Lookup,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2101779,denial-of-service,GPL FTP CWD .... attempt,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Multi-Stage Channels', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2101864,attempted-dos,GPL FTP SITE NEWER attempt,"{'mitre_technique_id': 'T1498', 'mitre_technique_name': 'Network Denial of Service', 'mitre_tactic_id': 'TA0040', 'mitre_tactic_name': 'Impact'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2101919,attempted-admin,GPL FTP CWD overflow attempt,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1070', 'mitre_technique_name': 'Indicator Removal on Host', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Defense Evasion'}"
2101920,attempted-admin,GPL FTP SITE NEWER overflow attempt,"{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1210', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2101921,attempted-admin,GPL FTP SITE ZIPCHK overflow attempt,"{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Input Capture', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Execution'}"
2101927,suspicious-filename-detect,GPL FTP authorized_keys file transferred,"{'mitre_technique_id': 'T1136', 'mitre_technique_name': 'Create Account', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Persistence'}","{'mitre_technique_id': 'T1070', 'mitre_technique_name': 'Indicator Removal on Host', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Exfiltration'}"
2101928,suspicious-filename-detect,GPL FTP shadow retrieval attempt,"{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Command and Control Channel', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0013', 'mitre_tactic_name': 'Command and Control'}"
2101942,attempted-admin,GPL FTP RMDIR overflow attempt,"{'mitre_technique_id': 'T1070', 'mitre_technique_name': 'Indicator Removal on Host', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Native API', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Execution'}"
2101972,attempted-admin,GPL FTP PASS overflow attempt,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1190', 'mitre_technique_name': 'Exploit Public-Facing Application', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1107', 'mitre_technique_name': 'File and Directory Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Credential Access'}"
2101973,attempted-admin,GPL FTP MKD overflow attempt,"{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1070', 'mitre_technique_name': 'Indicator Removal on Host', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Defense Evasion'}"
2031619,policy-violation,ET GAMES Playit Activity (playit .gg),"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Input Capture', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Collection'}"
2034841,policy-violation,ET GAMES Moonlight Hack Domain in DNS Lookup,"{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2034842,policy-violation,ET GAMES Moonlight Hack Domain in DNS Lookup,"{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2034843,policy-violation,ET GAMES Moonlight Hack Actvity (GET),"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1106', 'mitre_technique_name': 'Native API', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Defense Evasion'}"
2034901,misc-activity,ET GAMES UnknownApps Game Cheat Service Checkin (auth .hwidspoof .me),"{'mitre_technique_id': 'T1136', 'mitre_technique_name': 'Create Account', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1107', 'mitre_technique_name': 'File Deletion', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Impact'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2034902,misc-activity,ET GAMES UnknownApps Game Cheat Service Checkin (auth .unknownp .one),"{'mitre_technique_id': 'T1136', 'mitre_technique_name': 'Create Account', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1107', 'mitre_technique_name': 'File Deletion', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Impact'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2037905,misc-activity,ET GAMES Solaris2 Checkin,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2031878,policy-violation,ET GAMES GameHouse License Check,"{'mitre_technique_id': 'T1133', 'mitre_technique_name': 'External Remote Services', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1107', 'mitre_technique_name': 'File Deletion', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2013710,misc-activity,ET GAMES FreeRide Games,"{'mitre_technique_id': 'T1193', 'mitre_technique_name': 'Spearphishing Attachment', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1107', 'mitre_technique_name': 'File Deletion', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Defense Evasion'}"
2027417,policy-violation,ET GAMES Wolfteam HileYapak Server Response,"{'mitre_technique_id': 'T1043', 'mitre_technique_name': 'Commonly Used Port', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}"
2043101,unknown,ET GAMES Multiple Game Cheat Application Related Activity,"{'mitre_technique_id': 'T1047', 'mitre_technique_name': 'Windows Management Instrumentation', 'mitre_tactic_id': 'TA0005', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1107', 'mitre_technique_name': 'File Deletion', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Impact'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2011487,bad-unknown,ET HUNTING Suspicious Percentage Symbol Usage in FTP Username,"{'mitre_technique_id': 'T1134', 'mitre_technique_name': 'Access Token Manipulation', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2017319,bad-unknown,ET HUNTING SUSPICIOUS IRC - NICK and 3 Letter Country Code,"{'mitre_technique_id': 'T1049', 'mitre_technique_name': 'System Network Connections Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1070', 'mitre_technique_name': 'Indicator Removal on Host', 'mitre_tactic_id': 'TA0006', 'mitre_tactic_name': 'Defense Evasion'}"
2017322,bad-unknown,ET HUNTING SUSPICIOUS IRC - NICK and Win,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1070', 'mitre_technique_name': 'Indicator Removal on Host', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Defense Evasion'}"
2017323,bad-unknown,ET HUNTING SUSPICIOUS IRC - NICK and -PC,"{'mitre_technique_id': 'T1071', 'mitre_technique_name': 'Application Layer Protocol', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Command and Control'}","{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1070', 'mitre_technique_name': 'Indicator Removal on Host', 'mitre_tactic_id': 'TA0004', 'mitre_tactic_name': 'Defense Evasion'}"
2017884,bad-unknown,ET HUNTING SUSPICIOUS SMTP EXE - ZIP file with .exe filename inside (Inbound),"{'mitre_technique_id': 'T1193', 'mitre_technique_name': 'Spearphishing Attachment', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1566', 'mitre_technique_name': 'Phishing', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Execution'}"
2017885,bad-unknown,ET HUNTING SUSPICIOUS SMTP EXE - RAR file with .exe filename inside,"{'mitre_technique_id': 'T1203', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1022', 'mitre_technique_name': 'Data Encrypted', 'mitre_tactic_id': 'TA0012', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1560', 'mitre_technique_name': 'Archive Collected Data', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Collection'}"
2017887,bad-unknown,ET HUNTING SUSPICIOUS SMTP EXE - ZIP file with .com filename inside,"{'mitre_technique_id': 'T1193', 'mitre_technique_name': 'Spearphishing Attachment', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1566', 'mitre_technique_name': 'Phishing', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1202', 'mitre_technique_name': 'Indirect Command Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2017888,bad-unknown,ET HUNTING SUSPICIOUS SMTP EXE - RAR file with .com filename inside,"{'mitre_technique_id': 'T1203', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1022', 'mitre_technique_name': 'Data Encrypted', 'mitre_tactic_id': 'TA0012', 'mitre_tactic_name': 'Defense Evasion'}","{'mitre_technique_id': 'T1140', 'mitre_technique_name': 'Deobfuscate/Decode Files or Information', 'mitre_tactic_id': 'TA0012', 'mitre_tactic_name': 'Defense Evasion'}"
2017889,bad-unknown,ET HUNTING SUSPICIOUS SMTP EXE - ZIP file with .scr filename inside,"{'mitre_technique_id': 'T1193', 'mitre_technique_name': 'Spearphishing Attachment', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1566', 'mitre_technique_name': 'Phishing', 'mitre_tactic_id': 'TA0014', 'mitre_tactic_name': 'Credential Access'}","{'mitre_technique_id': 'T1204', 'mitre_technique_name': 'User Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}"
2017890,bad-unknown,ET HUNTING SUSPICIOUS SMTP EXE - RAR file with .scr filename inside,"{'mitre_technique_id': 'T1203', 'mitre_technique_name': 'Exploitation for Client Execution', 'mitre_tactic_id': 'TA0002', 'mitre_tactic_name': 'Execution'}","{'mitre_technique_id': 'T1021', 'mitre_technique_name': 'Remote Services', 'mitre_tactic_id': 'TA0001', 'mitre_tactic_name': 'Initial Access'}","{'mitre_technique_id': 'T1105', 'mitre_technique_name': 'Ingress Tool Transfer', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}"
2100369,misc-activity,GPL ICMP PING BayRS Router,"{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1049', 'mitre_technique_name': 'System Network Configuration Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}"
2100370,misc-activity,GPL ICMP PING BeOS4.x,"{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1018', 'mitre_technique_name': 'Remote System Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1049', 'mitre_technique_name': 'System Network Configuration Discovery', 'mitre_tactic_id': 'TA0007', 'mitre_tactic_name': 'Discovery'}"
2100371,misc-activity,GPL ICMP PING Cisco Type.x,"{'mitre_technique_id': 'T1046', 'mitre_technique_name': 'Network Service Scanning', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}","{'mitre_technique_id': 'T1048', 'mitre_technique_name': 'Exfiltration Over Alternative Protocol', 'mitre_tactic_id': 'TA0010', 'mitre_tactic_name': 'Exfiltration'}","{'mitre_technique_id': 'T1018', 'mitre_technique_name': 'Remote System Discovery', 'mitre_tactic_id': 'TA0011', 'mitre_tactic_name': 'Discovery'}"
